specimen_id	Monocytes	Classical_Monocytes	Non-Classical_Monocytes	Intermediate_Monocytes	Bcells	CD3CD19neg	CD3 Tcells	CD4Tcells	CD8Tcells	TemraCD4	NaiveCD4	TemCD4	TcmCD4	TemraCD8	NaiveCD8	TemCD8	TcmCD8	NK	Basophils	pDC	B cells (CD19+CD3-CD14-CD56-)	B cells (CD19+CD20+CD3-CD14-CD56-)	Memory B cells	Naive B cells	Proliferating B cells	Activated B cells (ABCs)	CD56+CD3+T cells	CD4+CD8+ T cells	CD4-CD8- T cells	NK cells (CD3-CD19-CD56+)	CD3-CD19-CD56- cells	non-pDCs	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	Conventional dendritic cells (cDCs)	cDC1	cDC2	Activated granulocytes	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	CD56high NK cells
737	20.4	14.6	3.3	0.49	5.52	58	55.5	29.1	18.5	0.16	17.5	2.68	8.75	2.2	13.1	1.94	1.23	12.2	0.38	0.49	5.51	5.41	1.22	3.93	0.26	0.2	1.23	0.15	7.08	12.9	22.8	0.97	0.16	0.8	0.00297	0.69	0.00149	1.36	0.72
782	29.3	26.3	1.19	0.55	4.23	46.4	45.4	31	10.4	0.063	20.2	3.05	7.66	0.74	8.41	0.53	0.72	16.1	0.87	0.23	4.22	4.15	0.5	3.58	0.13	0.09	0.31	0.18	3.57	16.6	32.4	0.7	0.11	0.59	0.00442	0.58	0.023	2.3	0.36
932	14.1	8.82	1.4	1.84	4.75	65.7	63.4	32.2	24.4	0.049	22.6	1.79	7.7	1.53	18.9	3.26	0.67	11.9	0.61	0.64	4.73	4.71	0.58	3.86	0.24	0.21	0.81	0.15	5.52	12.1	16.4	0.88	0.024	0.86	0.058	0.73	0.013	1.02	0.23
784	25.4	21.4	1.62	1.33	6.42	48.2	47	31.5	12	0.086	20.4	3.07	7.9	0.77	10	0.4	0.75	16.2	0.97	0.1	6.41	6.36	0.68	5.56	0.16	0.12	0.28	0.19	3.01	16.8	28.2	0.54	0.089	0.45	0.00864	0.44	0.019	1.89	0.41
764	17.2	13.2	1.22	0.56	4.97	69.5	65.9	43.1	20.3	0.038	28.8	2.6	11.6	4.26	14	0.97	1.13	4.61	1.03	0.77	4.96	4.92	1.03	3.11	0.76	0.73	1.39	0.13	2.04	5.13	20.1	1.08	0.032	1.05	0.011	1	0.015	1.79	0.38
780	12.9	10.8	1.03	0.21	4.56	64.8	63.8	46.1	13.6	0.074	31.3	3.05	11.7	0.76	11.3	0.58	0.91	15	0.53	0.18	4.55	4.45	0.71	3.65	0.19	0.14	0.39	0.25	3.53	15.7	14.6	0.34	0.086	0.25	0.00405	0.24	0.00756	1.18	0.57
838	18.3	13.3	1.4	1.12	5.06	62.6	61.6	43.7	13.8	0.077	31.9	2.21	9.46	0.94	11.2	1.12	0.58	7.85	0.91	0.57	5.06	5.01	0.91	3.88	0.24	0.21	0.5	0.087	3.57	9.23	22.7	1.29	0.22	1.06	0.00869	1.02	0.03	2.85	1.35
830	16.2	12.8	1.21	0.42	3.9	68.6	66.9	46.4	16.7	0.057	32.7	1.74	11.9	3.64	10.4	1.6	1.16	6.66	2.14	0.52	3.89	3.81	1.08	2.4	0.36	0.31	0.65	0.17	2.99	7.01	20.1	0.98	0.15	0.82	0.012	0.78	0.00993	1.45	0.36
791	21.4	16.7	2.22	0.9	2.99	60.5	52.2	23.9	26	0.25	13.2	4.52	5.95	7.05	17.2	1.51	0.23	12.4	0.48	0.29	2.98	2.96	0.28	2.65	0.044	0.032	7.1	0.17	1.83	12.8	23.5	0.92	0.097	0.82	0	0.79	0.046	1.61	0.4
775	19.2	16.3	1.36	0.54	5.58	56.8	53.6	29	20.2	0.08	17.6	2.93	8.37	1.76	13.5	1.3	3.58	14.9	1.09	0.092	5.56	5.47	0.76	4.56	0.23	0.16	0.74	1.13	2.94	15.6	21.8	0.44	0.062	0.38	0.01	0.36	0.013	1.51	0.58
744	10.1	6.67	1.04	0.53	5.26	71.8	69.9	43.4	24.3	0.38	27.5	4.67	10.9	4.32	16.9	2.41	0.65	8.92	1.61	0.78	5.25	5.23	0.64	4.55	0.046	0.035	0.94	0.22	1.71	9.75	13.1	0.77	0.13	0.64	0.016	0.61	0.031	1.36	0.81
733	30.8	24.5	3.29	0.84	4.48	50.4	48.9	28.1	15	0.22	16.7	3.23	7.97	1.07	11.5	1.41	0.96	6.73	0.88	0.75	4.47	4.42	1.07	3.2	0.14	0.12	0.63	0.15	5.16	7.22	37.2	0.93	0.15	0.77	0.000441	0.66	0.012	4.45	0.48
821	18.5	13.9	2.33	0.41	4.22	67.7	63.6	40.6	18.9	0.23	25.4	1.92	13	3.19	13.5	0.99	1.17	6.86	0.44	0.76	4.19	4.17	0.42	3.63	0.12	0.12	0.86	0.28	3.38	7.41	20.2	0.8	0.06	0.74	0.00811	0.68	0.00811	0.9	0.54
763	23.7	19.3	1.74	0.49	4.93	63	58.9	37.8	18.4	0.044	23	2.6	12.1	3.92	12.2	1.05	1.21	4.99	0.81	0.54	4.91	4.85	1.02	3.05	0.79	0.73	1.29	0.14	2.35	5.46	26.3	1.15	0.032	1.11	0.012	1.02	0.021	1.66	0.3
860	14.9	10.6	1.59	0.54	1.57	63.6	54	37.2	14.4	0.43	33.3	0.47	2.98	0.77	13.6	0.00186	0.00743	16.1	0.4	0.87	1.56	1.52	0.25	1.23	0.083	0.063	1.98	0.051	1.97	16.6	17.3	0.75	0.091	0.66	0.012	0.63	0.017	1.5	0.55
903	15.2	10.6	1.75	1.35	6.37	63.5	60.1	28.5	26.7	0.46	18.6	5.48	4	4.81	19.9	1.46	0.51	7.33	1.68	0.46	6.32	6.26	0.92	5.08	0.26	0.23	2.19	0.22	3.9	7.98	21.6	0.76	0.13	0.62	0.00582	0.55	0.00342	3.68	0.65
755	21.2	18.5	0.66	0.28	10.8	53	51.9	34.4	15	0.71	14.4	8.86	10.5	2.84	9.95	1.79	0.38	9.65	1.36	0.31	10.8	10.7	3.47	6.97	0.32	0.26	0.67	0.18	2.04	10.5	25.4	1.13	0.14	0.99	0.00106	0.96	0.045	2.81	0.82
905	9.92	6.38	1.73	0.68	7.59	70.2	67	29.7	31.7	0.44	19.1	5.47	4.72	5.36	24	1.81	0.58	6.49	1.07	0.33	7.55	7.46	1.04	6.12	0.31	0.27	2.34	0.15	4.52	7.12	14.7	0.64	0.18	0.45	0.00355	0.41	0.00426	3.02	0.63
741	13.5	9.62	1.41	0.4	5.6	65.6	63.6	39.2	22	0.46	25.2	4.79	8.78	3.97	15.2	2.38	0.43	10.7	1.6	0.86	5.58	5.52	0.58	4.9	0.085	0.027	0.97	0.21	1.82	11.7	16.8	0.87	0.11	0.75	0.012	0.68	0.075	1.66	0.98
736	22.3	13.8	2.8	2.87	3.57	57.3	54.9	31.7	16.2	0.16	19.6	3.24	8.68	1.8	11.7	1.78	0.97	9.28	0.96	0.92	3.56	3.48	0.85	2.54	0.12	0.079	1.34	0.12	6.3	9.87	28.7	1.35	0.26	1.06	0.00419	0.9	0.025	4.14	0.59
802	17	12.8	1.61	0.95	16.4	45.3	40.5	23.9	13.4	0.08	15.6	1.8	6.4	2.02	8.89	1.71	0.82	13.8	1.15	0.79	16.3	16.2	1.2	14.5	0.53	0.46	2.2	0.12	2.32	14.4	23.2	0.48	0.078	0.39	0.00646	0.37	0.031	3.79	0.66
815	15.2	12.7	0.76	0.5	3.88	71.8	58.3	31.4	21.8	0.2	21.4	2.58	7.16	2.64	16.5	1.77	0.85	6.9	0.49	0.33	3.87	3.83	0.76	2.79	0.29	0.26	6.63	0.3	4.39	7.56	16.6	0.55	0.076	0.48	0.00196	0.47	0.015	0.85	0.55
843	6.75	4.93	0.69	0.16	3.64	74.3	71.7	46.7	22.1	0.28	33.2	2.87	10.3	2.68	15.5	3.34	0.59	10.8	0.5	0.25	3.56	3.48	0.49	2.79	0.24	0.19	1.28	0.16	2.54	11.8	9.89	0.51	0.076	0.43	0.00276	0.4	0.045	2.04	0.94
794	20.4	15.4	2.41	1.21	3.51	65.2	59.1	28.8	27.5	0.36	14.3	7.31	6.79	6.25	19	1.91	0.29	8.17	0.62	0.25	3.51	3.48	0.33	3.12	0.051	0.033	5.25	0.19	2.15	8.55	22.6	0.81	0.1	0.71	0.01	0.68	0.018	1.57	0.38
914	10.5	7.33	1.02	0.17	4.42	67.1	66.2	45.1	17.8	0.067	36	1.72	7.29	1.13	14.3	1.14	1.17	12.1	0.94	0.91	4.42	4.31	0.62	3.59	0.16	0.094	0.39	0.053	2.82	13	14.8	0.76	0.21	0.54	0	0.5	0.013	2.78	0.83
859	14.9	10.4	1.06	0.68	3.1	62.8	61.6	47.7	11.6	0.41	44.8	0.36	2.1	0.54	11.1	0.00317	0.013	14.6	0.85	1.4	3.09	3.04	0.48	2.46	0.15	0.11	0.41	0.066	1.76	15.3	18.4	0.94	0.11	0.83	0.00775	0.81	0.019	1.97	0.65
842	15.3	10.8	1.45	1.13	2.71	63.8	61.7	40.7	18.7	0.37	29.6	2.42	8.32	2.2	12.5	3.42	0.5	13.1	0.48	0.35	2.7	2.67	0.31	2.23	0.13	0.11	0.9	0.13	1.94	13.8	19.3	1.02	0.13	0.89	0.0031	0.79	0.11	2.47	0.77
812	25.2	20.8	1.21	1.46	3.15	63.6	57	32.7	20	0.14	23.9	1.83	6.8	2.54	14.7	1.94	0.88	6.2	0.27	0.73	3.15	3.1	0.75	2.06	0.32	0.28	2.64	0.29	3.66	6.77	26.2	0.73	0.062	0.66	0.00495	0.65	0.016	0.62	0.46
766	21.9	16.9	1.43	1.17	3.21	68.2	64.3	40.7	20.6	0.046	26.1	3.31	11.3	3.89	14.3	1.27	1.12	3.67	1.17	0.5	3.19	3.13	0.55	2.06	0.54	0.49	1.58	0.15	2.53	4.09	24.2	1.58	0.039	1.54	0.00492	1.47	0.011	1.11	0.31
824	18.6	15.2	0.73	0.42	5.47	70.6	69.5	45.1	22.4	0.1	31.6	1.24	12.2	1.52	19	0.74	1.09	2.12	0.57	0.95	5.46	5.43	0.5	4.81	0.12	0.12	0.3	0.28	1.47	2.71	20.3	0.99	0.15	0.84	0.011	0.75	0.023	0.75	0.58
840	20.2	14.8	1.49	1.19	4.62	58.4	57.2	39.8	12.4	0.1	25.7	3.26	10.7	1.29	9.04	1.39	0.7	10.5	0.87	0.63	4.61	4.57	0.82	3.57	0.2	0.17	0.45	0.11	4.3	11.5	24.9	1.29	0.16	1.13	0.011	1.05	0.029	3.07	1.03
832	20.5	13.9	1.53	1.82	4.24	62.2	60.7	44	12.9	0.12	30.8	3.03	10.1	1.33	9.74	1.22	0.63	8.49	0.88	0.69	4.23	4.2	0.62	3.42	0.16	0.14	0.37	0.14	3.3	9.25	24	1.6	0.1	1.5	0.014	1.42	0.028	2.09	0.78
800	14	10.8	1.65	0.63	11.9	53	48.6	27.1	17.4	0.14	15.5	2.77	8.69	2.5	11.7	2.18	0.96	14.2	0.62	0.36	11.8	11.7	0.97	10.3	0.48	0.4	2.27	0.16	3.14	14.8	19.8	0.4	0.078	0.32	0.00608	0.3	0.025	4.14	0.57
921	11.9	7.51	1.93	0.71	3.83	65.8	63.1	35	22.7	0.24	22	3.48	9.26	2.98	16.5	2.43	0.78	14.4	0.62	0.71	3.83	3.76	0.91	2.68	0.23	0.18	2	0.26	3.8	15	15.1	0.71	0.22	0.49	0.00922	0.46	0.012	2.29	0.58
913	13.1	8.97	0.81	0.48	3.71	59.7	58.9	38.6	17.2	0.053	31.5	1.28	5.7	1.21	14.1	0.88	1	16.3	0.76	1.42	3.7	3.66	0.46	3.11	0.1	0.073	0.35	0.06	2.73	16.9	18.8	0.99	0.29	0.68	0	0.61	0.018	3.96	0.6
774	20.9	18	1.32	0.66	4.59	54.2	50.1	27.1	18.8	0.076	16.5	2.38	8.22	1.86	12.9	1.25	2.83	16.6	1.1	0.098	4.58	4.54	0.67	3.73	0.16	0.14	0.66	0.96	2.79	17.3	23.6	0.44	0.051	0.38	0.00281	0.37	0.00912	1.59	0.6
746	16.9	12.2	1.81	1.1	4.32	58.2	55.7	33.6	19.7	0.21	17.7	4.94	10.7	3.01	12.3	3.81	0.58	10.6	1.49	0.75	4.29	4.27	0.65	3.59	0.036	0.025	1.36	0.41	1.53	11.6	25.7	0.72	0.13	0.59	0.00564	0.58	0.05	7.46	0.87
806	11	8.17	1.54	0.24	15.1	54.4	50.5	28.3	18.1	0.083	17	2.6	8.54	1.82	13.6	1.72	0.91	13.2	0.82	0.3	15.1	14.9	1.24	13.3	0.48	0.39	2.05	0.12	3.21	13.7	16.3	0.37	0.081	0.29	0.00065	0.27	0.02	3.84	0.45
834	10.4	7.5	0.75	0.25	5.02	72.2	71.3	53	15	0.11	38.3	2.71	11.8	1.05	12.4	0.92	0.63	7.71	0.78	0.4	5	4.97	0.8	4.03	0.16	0.14	0.24	0.13	2.83	8.67	13.8	1.04	0.14	0.89	0.00739	0.87	0.014	2.2	0.97
796	22.6	18.6	1.75	0.65	3.83	60.8	54.2	25.3	26.5	0.31	14.6	4.92	5.44	6.41	18.3	1.57	0.22	9.62	0.47	0.44	3.83	3.79	0.37	3.39	0.061	0.037	5.53	0.19	1.95	10.2	24.9	0.8	0.14	0.65	0.013	0.63	0.036	1.82	0.52
831	19.6	15.1	1.15	1.19	6.06	64.2	62.9	46.7	12.1	0.2	33.2	3.45	9.86	1.16	9.2	1.05	0.73	5.84	1.18	0.49	6.06	6.03	0.76	5.1	0.17	0.15	0.27	0.14	3.58	6.45	23	0.97	0.12	0.84	0.00675	0.78	0.031	1.91	0.62
841	22	18.2	1.44	0.7	3.96	62.7	61.3	41.6	17.7	0.26	30.6	2.63	8.06	1.56	13.3	2.5	0.44	5.68	0.85	0.39	3.96	3.9	0.44	3.27	0.21	0.16	0.67	0.15	1.57	6.27	26.8	0.86	0.13	0.73	0.00122	0.66	0.17	2.56	0.59
813	29.2	23.9	1.75	1.4	3.89	57.3	55.1	32.8	17.9	0.14	24.7	1.7	6.26	2.68	12.8	1.65	0.74	7.08	0.5	0.65	3.89	3.83	0.81	2.77	0.29	0.25	0.46	0.28	3.71	7.73	30.8	0.91	0.11	0.8	0.00674	0.76	0.014	1.02	0.52
786	30.8	28.5	0.87	0.53	4.04	47.7	46.9	33.8	10.4	0.052	22.7	3.09	7.96	0.56	8.73	0.46	0.65	14	0.65	0.18	4.03	3.92	0.49	3.35	0.18	0.11	0.24	0.19	2.35	14.6	33.2	0.44	0.082	0.36	0.00251	0.35	0.024	1.82	0.38
820	17.3	12.8	2.06	0.38	5.68	69	66.3	42.8	19.4	0.17	24.8	2.05	15.8	2.83	13.8	1.12	1.69	4.93	0.48	0.7	5.67	5.63	0.63	4.86	0.16	0.15	0.82	0.31	3.21	5.46	19.5	0.93	0.086	0.84	0.014	0.76	0.00786	1.04	0.53
807	14.7	10.9	2.28	0.59	15.5	47.3	42.9	23.7	15.7	0.077	14.8	1.92	6.91	1.89	11.5	1.49	0.79	15.6	0.46	0.42	15.5	15.3	1.2	13.5	0.67	0.55	1.81	0.12	2.74	16.2	20.3	0.38	0.061	0.31	0.0026	0.29	0.016	3.88	0.62
803	11.7	8.45	1.46	0.61	12.5	57.9	53.5	29	20	0.13	17.5	2.92	8.45	2.4	14	2.39	1.13	10.6	1.24	0.52	12.5	12.4	0.87	11.1	0.4	0.35	2.34	0.19	3.47	11.1	18	0.45	0.081	0.36	0.00366	0.34	0.027	4.1	0.51
894	19.3	14.7	2.21	0.7	4.6	54.1	45.8	26.4	15.1	0.36	17.4	3.13	5.48	4.6	9.57	0.66	0.22	16.6	0.8	0.28	4.59	4.46	0.99	3.33	0.26	0.17	6.68	0.039	3.56	17	23.7	0.8	0.16	0.63	0	0.62	0.013	2.97	0.42
868	27.7	20.2	1.52	2.4	4.77	39.2	38.3	26.1	9.6	0.22	16.9	2.86	6.05	2.83	3.14	2.85	0.77	24.1	0.54	0.45	4.75	4.65	0.88	3.59	0.27	0.21	0.55	0.32	1.36	25.2	30.2	2.14	0.28	1.87	0.00707	1.81	0.00519	1.48	1.14
743	11.3	7.63	1.25	0.49	5.51	68	65.8	40.8	22.7	0.43	25.5	5.03	9.9	4.73	15.1	2.36	0.52	10.8	1.62	0.78	5.5	5.49	0.61	4.83	0.047	0.037	1.05	0.17	1.75	11.8	14.6	0.81	0.14	0.67	0.016	0.64	0.037	1.69	0.98
761	19.7	15.4	1.07	0.7	3.65	68.9	68.2	44.3	21	0.044	28.1	3.2	13	4.1	14	1.37	1.5	4.26	0.91	0.77	3.64	3.6	0.8	2.27	0.54	0.52	0.39	0.16	2.42	4.78	22.3	1.48	0.018	1.46	0.00935	1.4	0.023	1.52	0.34
844	17.1	12.6	1.42	1.15	2.86	65.1	63	41.3	18.6	0.34	27.5	4.44	9.03	2.31	12.4	3.23	0.57	7.61	0.6	0.32	2.85	2.83	0.45	2.22	0.15	0.14	0.95	0.21	2.63	8.38	23.2	1.11	0.25	0.85	0.0058	0.75	0.06	3.8	0.77
895	18.2	14.7	1.24	0.44	4.01	58.3	49.7	28.9	16.2	0.38	19.3	2.84	6.31	4.65	10.6	0.75	0.24	15	1.05	0.18	4.01	3.98	0.86	2.96	0.17	0.15	7.36	0.053	4.01	15.3	21.9	0.97	0.47	0.5	0	0.48	0.00377	2.14	0.33
904	15.6	11	1.58	1.32	9.48	57.3	54.4	22.3	27.6	0.26	14.6	4.05	3.4	4.05	21.9	1.26	0.47	5.77	2.33	0.52	9.44	9.33	1.06	7.97	0.33	0.26	2.12	0.17	3.33	6.5	26.1	0.91	0.15	0.74	0.00242	0.68	0.017	6.47	0.74
829	13.9	10.3	1.47	0.53	3.24	73.4	71.9	49.4	18.7	0.067	32.6	2.34	14.3	3.76	11.7	1.85	1.41	4.7	2.69	0.42	3.23	3.03	0.73	2.02	0.45	0.29	0.63	0.24	3.03	5.03	17.9	0.87	0.17	0.7	0.021	0.64	0.0067	1.01	0.33
785	26.3	22.9	1.56	0.68	5.36	46.8	45.4	31.2	10.6	0.077	19.8	3.49	7.84	0.83	8.42	0.47	0.84	17.4	1.18	0.21	5.34	5.18	0.61	4.47	0.24	0.13	0.36	0.23	3.05	18	29.5	0.54	0.084	0.45	0.00823	0.43	0.019	2.05	0.46
804	17.2	11.9	2.99	0.79	12.8	46.9	42.7	24.7	14.8	0.081	16.4	1.69	6.55	2.07	10.6	1.39	0.7	17.3	0.65	0.47	12.8	12.7	1.11	11.1	0.52	0.47	1.89	0.1	2.47	17.8	21.7	0.65	0.097	0.55	0.00363	0.5	0.026	2.9	0.46
882	22	18.2	0.8	0.92	2.03	62	61.2	37.6	18.2	0.32	27.6	3.65	6.02	1.7	13.9	2.09	0.48	9.3	1.04	0.53	2.03	2.01	0.49	1.44	0.094	0.082	0.31	0.09	4.32	10	25.4	1.14	0.35	0.79	0.00268	0.78	0.029	1.88	0.72
783	26.9	23	1.97	1	7.54	44.4	39.8	27.8	8.91	0.091	15.7	3.28	8.76	0.85	6.91	0.47	0.69	18.1	0.5	0.17	7.53	7.46	0.86	6.43	0.21	0.17	0.88	0.16	2.68	18.7	29	0.44	0.076	0.36	0.00631	0.34	0.011	1.6	0.35
891	22.1	16.6	2.66	1.15	3.49	52.4	44.8	26.2	15	0.31	16.5	2.58	6.83	4.4	9.87	0.46	0.22	17.9	0.38	0.36	3.49	3.39	0.89	2.3	0.29	0.21	6.4	0.068	2.94	18.4	25.3	0.81	0.097	0.72	0.000285	0.71	0.00598	2.39	0.51
889	16.1	12.9	1.02	0.48	5.56	59.7	53.5	31.5	17.2	0.32	18.4	3.62	9.17	4.51	11.8	0.52	0.28	15	0.3	0.22	5.56	5.49	1.31	3.99	0.26	0.2	4.93	0.088	3.72	15.3	19.1	0.99	0.14	0.85	0	0.84	0.0037	2.19	0.27
823	12.3	8.8	0.97	0.75	4.2	77.1	75.4	50.5	22.5	0.13	33.1	1.97	15.3	1.73	18.6	0.86	1.27	3.3	0.88	0.63	4.19	4.16	0.32	3.74	0.11	0.088	0.49	0.36	1.78	3.8	14.6	0.78	0.073	0.71	0.00716	0.64	0.024	1.11	0.49
822	16.4	11.2	1.33	0.76	4.9	72.4	70.9	47.4	21.1	0.15	33.5	1.45	12.4	1.83	17.4	0.76	1.07	3.72	0.79	1.59	4.89	4.86	0.53	4.21	0.12	0.11	0.41	0.27	1.86	4.19	18.2	1.11	0.13	0.98	0.012	0.87	0.01	0.83	0.47
801	16.3	12.9	1.52	0.54	8.61	51.3	46.9	26.6	17.3	0.079	17	1.85	7.65	1.85	13	1.63	0.82	15.8	0.73	0.59	8.55	8.45	0.91	7.19	0.4	0.34	1.82	0.15	2.26	16.3	23.1	0.47	0.05	0.41	0.011	0.39	0.036	4.74	0.48
920	14.9	10.5	1.57	0.83	4.96	64.8	61.8	35.7	20.7	0.13	20	4.29	11.2	2.09	15.2	2.53	0.92	9.72	0.62	0.81	4.95	4.91	1.13	3.56	0.25	0.22	2.33	0.37	3.59	10.3	19.5	0.8	0.14	0.66	0.00733	0.63	0.014	3.24	0.6
833	15.8	11.8	0.88	0.85	3.97	67.5	66.2	48.1	14.1	0.11	32.1	3.31	12.5	1.12	10.9	1.26	0.82	7.15	1.2	0.62	3.97	3.94	0.56	3.25	0.14	0.11	0.39	0.19	3.47	8.17	20	1.17	0.096	1.07	0.013	1.03	0.015	2.34	1.04
848	15.4	10.2	2.56	0.95	2.66	64.7	62.8	40.3	18.9	0.24	26.3	4.01	9.74	2.33	12.3	3.54	0.71	10.1	0.28	0.22	2.65	2.62	0.42	2.06	0.15	0.14	0.96	0.15	3.06	10.8	21.5	1.1	0.22	0.87	0.00478	0.8	0.037	4.17	0.67
776	17.7	15.3	1.01	0.35	3.76	59.1	56.1	33.6	18.3	0.081	21.1	2.81	9.62	1.66	12.4	1.21	2.97	16.6	0.96	0.16	3.75	3.64	0.59	2.94	0.2	0.13	0.62	1	2.86	17.3	19.6	0.52	0.066	0.45	0.00836	0.44	0.00526	0.89	0.55
752	25.8	22.3	1.13	0.64	7.27	50.4	49	33.7	12.9	1.03	8.62	17.1	6.99	3.11	6.49	3.08	0.22	10.4	0.82	0.23	7.26	7.2	2.2	4.81	0.22	0.18	0.83	0.19	1.87	11.1	30.7	1.35	0.08	1.27	0.0031	1.19	0.072	4.06	0.63
862	16.2	10.7	0.97	3.05	4.47	51.4	50.3	37.5	9.97	0.73	27.8	1.27	7.67	0.8	9.07	0.062	0.038	20.5	0.6	0.75	4.46	4.43	0.52	3.84	0.097	0.072	0.49	0.072	2.09	21	22.1	0.2	0.028	0.17	0	0.16	0.11	3.65	0.5
873	17	13.5	0.88	0.71	3.35	44.1	42.8	27.2	12.7	0.28	15.2	4.59	7.09	3.2	4.1	4.01	1.37	29.7	0.82	0.21	3.34	3.3	0.49	2.67	0.17	0.14	0.92	0.41	1.69	30.6	21.1	1.33	0.24	1.09	0.00312	1.08	0.00624	2.62	0.9
884	18.5	14.8	0.81	1.06	1.94	67.9	67.2	43.2	18.8	0.33	32.6	4.16	6.12	1.59	14.8	1.97	0.42	7.8	0.86	0.44	1.94	1.89	0.48	1.35	0.099	0.066	0.28	0.083	4.08	8.42	21.5	1	0.31	0.69	0.00098	0.67	0.023	1.83	0.61
793	21.2	16.8	2.23	1.04	4.34	58.5	49.9	24	23.2	0.25	13	4.98	5.72	7.43	13.9	1.67	0.2	13	0.57	0.35	4.34	4.31	0.45	3.83	0.057	0.039	7.09	0.16	2.22	13.4	23.6	0.57	0.091	0.48	0.01	0.46	0.019	1.76	0.44
915	11.1	7.82	0.98	0.24	4.81	68.6	67.8	46.9	17.9	0.06	37.8	1.59	7.48	0.96	15	0.72	1.17	9.03	0.96	0.97	4.81	4.73	0.62	4.01	0.13	0.085	0.33	0.064	2.52	9.74	16.3	0.82	0.18	0.62	0	0.58	0.018	3.45	0.7
851	19.4	15	1.91	0.63	4.22	59.4	56.5	36.8	13.9	0.089	26.8	1.92	7.91	4.84	6.56	1.79	0.72	12.3	2.61	0.55	4.2	4.07	1.07	2.64	0.45	0.35	0.9	0.19	5.04	12.5	23.4	1.07	0.21	0.85	0.016	0.8	0.017	1.02	0.21
893	23.7	19.7	1.12	0.66	4.13	55.8	50	30.4	15.5	0.32	18.6	3.26	8.22	3.94	10.4	0.84	0.35	12.3	0.66	0.11	4.12	4.11	0.91	3.04	0.15	0.14	4.62	0.066	3.32	12.5	27	1.29	0.27	1.02	0	0.99	0.011	1.89	0.29
735	12.9	8.72	1.75	0.25	3.49	61.8	59.4	30.4	19.5	0.2	18	3.4	8.73	2.19	13.9	2.17	1.25	12.2	0.98	0.67	3.49	3.41	0.84	2.52	0.095	0.054	1.33	0.14	8.51	12.9	21.1	1.18	0.2	0.96	0.00602	0.85	0.012	5.67	0.75
871	36.2	29.9	1	3.18	4.01	37.6	36.4	22.9	11.1	0.21	13.1	3.39	6.21	2.34	5	2.69	1.12	15.4	1.2	0.29	4	3.94	0.51	3.31	0.18	0.14	0.73	0.3	1.44	16.1	41.8	1.13	0.18	0.96	0.00276	0.94	0.027	3.18	0.74
881	18.6	15	0.74	0.77	1.7	66.8	66.1	41.1	19.9	0.29	31.3	3.35	6.2	1.77	15.4	2.35	0.47	9.48	0.94	0.59	1.7	1.68	0.45	1.14	0.11	0.089	0.27	0.098	3.88	10	21.1	1.08	0.27	0.81	0.0016	0.79	0.026	1.22	0.54
906	14.9	10.4	1.81	1.36	9.86	61.8	59	26.4	28.3	0.3	18	4.04	4.02	4.66	22	1.21	0.39	7.35	0.95	0.4	9.8	9.74	1.26	8.09	0.35	0.32	1.81	0.17	3.5	7.86	20	0.71	0.066	0.64	0.00278	0.59	0.00789	3.05	0.51
909	13.9	10.2	0.86	0.23	6.87	65.4	64.7	46	16.3	0.052	37.3	1.09	7.58	0.86	13.5	0.74	1.19	7.15	0.51	1.22	6.87	6.78	0.94	5.66	0.2	0.15	0.25	0.076	2.01	7.73	19.5	1.03	0.16	0.86	0	0.8	0.018	3.75	0.58
902	18	12.9	1.96	1.53	7.18	61.1	58.5	27.4	27.7	0.29	19.2	3.6	4.31	3.32	22.8	1.09	0.43	5.44	0.41	0.52	7.13	7.04	1.12	5.65	0.3	0.25	1.81	0.16	2.69	5.9	25.1	0.86	0.16	0.69	0.00561	0.63	0.011	5.03	0.45
883	23	19	0.87	1.15	1.76	61.1	60.3	37.8	17.1	0.29	29	3.19	5.31	1.91	12.6	2.18	0.37	9.77	1.32	0.56	1.76	1.73	0.43	1.23	0.088	0.074	0.34	0.08	4.15	10.4	26.2	1.05	0.3	0.75	0.0035	0.73	0.047	1.47	0.64
772	20.3	17.4	1.3	0.43	3.78	58.9	57.7	34.1	19.4	0.086	21.9	2.5	9.6	1.8	13.3	1.11	3.21	14.3	0.81	0.2	3.76	3.67	0.65	2.9	0.2	0.14	0.28	1.09	2.73	14.9	22.2	0.59	0.088	0.5	0.011	0.48	0.00764	1.07	0.49
745	14.5	10.5	1.43	0.65	5.86	64.2	62.5	38.4	21.9	0.33	23.2	4.45	10.4	4.36	14.5	2.47	0.56	11.1	1.61	0.76	5.81	5.77	0.7	5.03	0.07	0.038	0.82	0.2	1.7	11.9	17.9	0.79	0.16	0.62	0.00944	0.59	0.033	1.75	0.8
805	12	9.11	1.37	0.24	11.9	57	53.3	29.9	19	0.094	18.9	2.47	8.43	1.83	14.6	1.61	0.94	11.7	1.31	0.41	11.9	11.7	0.84	10.5	0.44	0.37	1.9	0.15	3.42	12.1	18.5	0.46	0.11	0.34	0.00157	0.32	0.051	4.19	0.48
